feature_set,scaler,n_features,k,inertia,silhouette,calinski_harabasz,davies_bouldin,min_cluster_size,min_cluster_pct,behavioural_separation,declared_separation,flag_redundancy,actionable,substantive,viable
behaviour_demo,log_standard,8,5,10684.932584819679,0.10924725492476552,248.09607849911575,1.9207637913777706,340,0.17,0.3798377585306345,0.04284356354472177,0.0017139126304582617,True,True,True
behaviour_demo,log_standard,8,6,9996.333065976838,0.11763736014770286,239.51406555644564,1.7961653827352608,96,0.048,0.4324218019273825,0.06739019801086006,-0.0007860439684634686,True,True,True
behaviour_demo,log_standard,8,7,9486.761266967504,0.118582885677379,228.0526238905975,1.775236369395899,54,0.027,0.4730940866022501,0.06890966307018333,0.0012831442976997975,True,True,True
behaviour_demo,log_standard,8,8,9056.386095641828,0.1216787825277589,218.18351242362775,1.7652433507418488,53,0.0265,0.480614970494789,0.10297333357345871,-0.0009029620608116854,True,True,True
behaviour_demo,log_standard,8,9,8688.53084780982,0.12236776278659243,209.43033029686757,1.6641502695627495,51,0.0255,0.4867438104481961,0.12603164398458674,-0.0002104893348658635,True,True,True
behaviour_demo,log_standard,8,10,8406.66255647058,0.12145554592498678,199.71912371909033,1.6764067893456693,53,0.0265,0.49877882907631665,0.12587417628727587,0.000865845830328615,True,True,True
behaviour_demo_flags,standard,12,2,21537.23200557995,0.09801768728800574,228.47523328872234,2.846858816001723,998,0.499,0.20196385542248926,0.003271064663500209,0.004923338124858334,True,True,True
behaviour_demo_flags,standard,12,3,19640.29977982086,0.11322857354612828,221.64563413420086,2.2698599439950824,103,0.0515,0.1913821515912513,0.17192797784502253,0.042388797361492585,True,True,True
behaviour_demo_flags,standard,12,4,18424.387418466613,0.10328892116767234,201.34405665659935,2.2696708801292176,102,0.051,0.17339164213858715,0.2912427396558627,0.2430028016095067,True,False,False
behaviour_demo_flags,standard,12,5,17114.107434423633,0.11413595349846628,200.672978724752,2.00502082114194,50,0.025,0.2560735929874446,0.3177507874772527,0.25297684963077127,True,False,False
behaviour_demo_flags,standard,12,6,16009.250284822187,0.11798127384459334,199.05627207644088,1.9390322921567307,49,0.0245,0.24801859505171442,0.4178814928911279,0.43586486778423467,True,False,False
behaviour_demo_flags,standard,12,7,15298.545272759595,0.11210890146606843,188.92863081856834,1.8690018228563887,49,0.0245,0.24503470826956178,0.48008651900047195,0.5568656269829348,True,False,False
behaviour_demo_flags,standard,12,8,14782.027807552846,0.12058922215811078,177.45681103346863,2.0147060688432017,49,0.0245,0.2795790693159608,0.48858528005463486,0.5701277648314959,True,False,False
behaviour_demo_flags,standard,12,9,14312.019034987154,0.1159623355790686,168.46653548834763,1.9609260470451604,45,0.0225,0.3340351160836417,0.4732966310007623,0.4653786646735035,True,False,False
behaviour_demo_flags,standard,12,10,13882.072954857047,0.1126395873193776,161.15648566088052,1.8874606017673847,45,0.0225,0.38412910901154823,0.45903147808369765,0.3941440542695425,True,False,False
behaviour_demo_flags,minmax,12,2,1579.8701518760167,0.24440122762569122,588.6434543551898,1.7255187230303701,736,0.368,2.4456969291086706e-05,0.16695444727693431,0.3204048500105602,True,False,False
behaviour_demo_flags,minmax,12,3,1298.5817918511862,0.25577825756543787,574.1831713616283,1.485098092050792,502,0.251,0.0005493191633961647,0.28190058523317335,0.5746292793025972,True,False,False
behaviour_demo_flags,minmax,12,4,1115.550561835436,0.26068525464291015,554.5337216467525,1.3416263068031307,387,0.1935,0.0022039697073142285,0.38360094256278215,0.7643309622600247,True,False,False
behaviour_demo_flags,minmax,12,5,990.3426251863739,0.3022245795399614,531.303818282223,1.3619650513192636,234,0.117,0.002101425985766549,0.4154627273301057,0.8334297331052144,True,False,False
behaviour_demo_flags,minmax,12,6,900.9841511380332,0.3246014348225605,506.5165872125049,1.3051507947500378,115,0.0575,0.002903535553241757,0.45747469396678,0.8963998756905737,True,False,False
behaviour_demo_flags,minmax,12,7,831.7250004460889,0.2631756450171739,484.6766722371439,1.4417072865172234,172,0.086,0.00375922133720984,0.5054469171767332,0.7222855679015341,True,False,False
behaviour_demo_flags,minmax,12,8,767.048015228286,0.2864793889657541,474.2353869972728,1.3591372396669956,115,0.0575,0.003945138532269595,0.5319270234201185,0.7514402549909476,True,False,False
behaviour_demo_flags,minmax,12,9,731.7854523793461,0.26158612696685796,446.7256527947879,1.438907664779561,115,0.0575,0.004930370523928619,0.5553921650101142,0.6931401897820489,True,False,False
behaviour_demo_flags,minmax,12,10,697.6685575355061,0.2701421895461882,427.1171393313723,1.4259868022816176,57,0.0285,0.006800609004143859,0.5683278806514513,0.6879042843038643,True,False,False
behaviour_demo_flags,log_standard,12,2,21422.062674574187,0.10396620040022228,240.43990788591893,2.7756795309241755,897,0.4485,0.19655470235997874,0.0036960352884663956,0.009708798716753297,True,True,True
behaviour_demo_flags,log_standard,12,3,19529.967684164596,0.11879546129100847,228.53873163635006,2.2181761868877055,103,0.0515,0.18537039634103578,0.17310777303358868,0.05036543750517973,True,True,True
